0 SameBib(23,64)
1.7548e-41 SameBib(23,65)
0.00039375 SameBib(23,66)
0 SameBib(23,67)
1 SameBib(23,68)
0 SameBib(23,69)
0 SameBib(23,70)
6.5959e-54 SameBib(23,71)
2.06824e-33 SameBib(23,72)
3.8538e-39 SameBib(23,73)
0 SameBib(23,74)
1 SameBib(23,75)
0 SameBib(23,76)
7.08197e-30 SameBib(23,77)
0 SameBib(23,78)
2.44858e-06 SameBib(23,79)
8.21968e-18 SameBib(23,80)
1 SameBib(23,81)
2.14367e-59 SameBib(23,82)
0 SameBib(23,83)
2.08683e-37 SameBib(23,84)
2.10624e-87 SameBib(23,85)
0 SameBib(23,86)
0 SameBib(23,87)
0 SameBib(23,88)
0 SameBib(23,89)
9.91736e-21 SameBib(23,90)
1.59034e-17 SameBib(23,91)
1.46774e-22 SameBib(23,92)
0 SameBib(23,93)
7.37336e-12 SameBib(23,94)
1 SameBib(23,95)
0 SameBib(23,96)
1 SameBib(23,97)
1.32122e-20 SameBib(23,98)
0 SameBib(24,0)
1 SameBib(24,1)
0 SameBib(24,2)
6.91535e-44 SameBib(24,3)
1 SameBib(24,4)
1 SameBib(24,5)
1 SameBib(24,6)
0 SameBib(24,7)
1 SameBib(24,8)
0 SameBib(24,9)
1 SameBib(24,10)
0 SameBib(24,11)
2.75927e-29 SameBib(24,12)
1 SameBib(24,13)
0 SameBib(24,14)
0 SameBib(24,15)
1 SameBib(24,16)
1 SameBib(24,17)
1 SameBib(24,18)
1 SameBib(24,19)
1 SameBib(24,20)
2.26064e-37 SameBib(24,21)
0.5 SameBib(24,22)
0 SameBib(24,23)
0 SameBib(24,24)
5.19769e-16 SameBib(24,25)
0 SameBib(24,26)
0 SameBib(24,27)
0 SameBib(24,28)
0 SameBib(24,29)
1 SameBib(24,30)
1 SameBib(24,31)
0 SameBib(24,32)
6.60847e-47 SameBib(24,33)
1 SameBib(24,34)
1 SameBib(24,35)
1.57824e-23 SameBib(24,36)
1 SameBib(24,37)
4.85893e-39 SameBib(24,38)
0 SameBib(24,39)
0.691237 SameBib(24,40)
0 SameBib(24,41)
7.88345e-56 SameBib(24,42)
0 SameBib(24,43)
0.999896 SameBib(24,44)
1 SameBib(24,45)
7.74471e-53 SameBib(24,46)
4.09931e-39 SameBib(24,47)
0.00845766 SameBib(24,48)
0 SameBib(24,49)
1.5425e-40 SameBib(24,50)
1.25681e-42 SameBib(24,51)
3.83415e-17 SameBib(24,52)
1 SameBib(24,53)
1 SameBib(24,54)
0 SameBib(24,55)
1 SameBib(24,56)
7.69211e-15 SameBib(24,57)
2.42154e-30 SameBib(24,58)
0 SameBib(24,59)
1 SameBib(24,60)
4.98168e-46 SameBib(24,61)
4.14981e-36 SameBib(24,62)
6.58123e-79 SameBib(24,63)
1 SameBib(24,64)
5.04477e-47 SameBib(24,65)
0 SameBib(24,66)
0 SameBib(24,67)
1 SameBib(24,68)
0 SameBib(24,69)
1 SameBib(24,70)
2.40092e-10 SameBib(24,71)
0 SameBib(24,72)
0 SameBib(24,73)
0.5157 SameBib(24,74)
1.64914e-40 SameBib(24,75)
0 SameBib(24,76)
2.54887e-37 SameBib(24,77)
1 SameBib(24,78)
0 SameBib(24,79)
8.64406e-22 SameBib(24,80)
1 SameBib(24,81)
3.61948e-45 SameBib(24,82)
0 SameBib(24,83)
1 SameBib(24,84)
1 SameBib(24,85)
2.18782e-05 SameBib(24,86)
3.80453e-14 SameBib(24,87)
5.56786e-53 SameBib(24,88)
0 SameBib(24,89)
1 SameBib(24,90)
1 SameBib(24,91)
5.02336e-26 SameBib(24,92)
1 SameBib(24,93)
0 SameBib(24,94)
1 SameBib(24,95)
1 SameBib(24,96)
1 SameBib(24,97)
1 SameBib(24,98)
1 SameBib(25,0)
3.63817e-25 SameBib(25,1)
5.21585e-20 SameBib(25,2)
0 SameBib(25,3)
0 SameBib(25,4)
1.02138e-43 SameBib(25,5)
1 SameBib(25,6)
0 SameBib(25,7)
0 SameBib(25,8)
0 SameBib(25,9)
8.22808e-30 SameBib(25,10)
6.93784e-31 SameBib(25,11)
1 SameBib(25,12)
1.05283e-25 SameBib(25,13)
1 SameBib(25,14)
0 SameBib(25,15)
0 SameBib(25,16)
1.18362e-42 SameBib(25,17)
0 SameBib(25,18)
0 SameBib(25,19)
6.02614e-50 SameBib(25,20)
1 SameBib(25,21)
1 SameBib(25,22)
1 SameBib(25,23)
0 SameBib(25,24)
1 SameBib(25,25)
1 SameBib(25,26)
1 SameBib(25,27)
1 SameBib(25,28)
1 SameBib(25,29)
1.08187e-51 SameBib(25,30)
0 SameBib(25,31)
4.21841e-23 SameBib(25,32)
0 SameBib(25,33)
1.22922e-29 SameBib(25,34)
1 SameBib(25,35)
0 SameBib(25,36)
1 SameBib(25,37)
1 SameBib(25,38)
0 SameBib(25,39)
0 SameBib(25,40)
1.45415e-52 SameBib(25,41)
0 SameBib(25,42)
1.15797e-49 SameBib(25,43)
3.38582e-54 SameBib(25,44)
0 SameBib(25,45)
1 SameBib(25,46)
0 SameBib(25,47)
0 SameBib(25,48)
2.01614e-27 SameBib(25,49)
1 SameBib(25,50)
1.2861e-56 SameBib(25,51)
1 SameBib(25,52)
0 SameBib(25,53)
6.62613e-12 SameBib(25,54)
1 SameBib(25,55)
0 SameBib(25,56)
0 SameBib(25,57)
4.53907e-32 SameBib(25,58)
0 SameBib(25,59)
0 SameBib(25,60)
0 SameBib(25,61)
5.78341e-13 SameBib(25,62)
0 SameBib(25,63)
0 SameBib(25,64)
1 SameBib(25,65)
1 SameBib(25,66)
4.43318e-19 SameBib(25,67)
2.75066e-51 SameBib(25,68)
1.68716e-14 SameBib(25,69)
0 SameBib(25,70)
0 SameBib(25,71)
1 SameBib(25,72)
2.43327e-28 SameBib(25,73)
0 SameBib(25,74)
1 SameBib(25,75)
0.5 SameBib(25,76)
1 SameBib(25,77)
0 SameBib(25,78)
9.65116e-17 SameBib(25,79)
0 SameBib(25,80)
1 SameBib(25,81)
5.47919e-70 SameBib(25,82)
1 SameBib(25,83)
1.25635e-16 SameBib(25,84)
0 SameBib(25,85)
1 SameBib(25,86)
4.51966e-11 SameBib(25,87)
0 SameBib(25,88)
1 SameBib(25,89)
1 SameBib(25,90)
1 SameBib(25,91)
1 SameBib(25,92)
1 SameBib(25,93)
1 SameBib(25,94)
1 SameBib(25,95)
1 SameBib(25,96)
1 SameBib(25,97)
5.977e-18 SameBib(25,98)
0.337838 SameBib(26,0)
7.82787e-61 SameBib(26,1)
3.00356e-27 SameBib(26,2)
3.91693e-33 SameBib(26,3)
1 SameBib(26,4)
0.392857 SameBib(26,5)
1 SameBib(26,6)
0.2 SameBib(26,7)
1 SameBib(26,8)
4.04804e-38 SameBib(26,9)
0.4 SameBib(26,10)
5.4125e-73 SameBib(26,11)
2.81823e-50 SameBib(26,12)
0.35 SameBib(26,13)
0.428571 SameBib(26,14)
1 SameBib(26,15)
1 SameBib(26,16)
1.33079e-46 SameBib(26,17)
0.326923 SameBib(26,18)
0.333333 SameBib(26,19)
0.444444 SameBib(26,20)
6.63156e-51 SameBib(26,21)
1 SameBib(26,22)
0.5 SameBib(26,23)
0.5 SameBib(26,24)
1 SameBib(26,25)
1 SameBib(26,26)
1 SameBib(26,27)
1 SameBib(26,28)
1 SameBib(26,29)
0.5 SameBib(26,30)
1 SameBib(26,31)
1 SameBib(26,32)
5.56379e-46 SameBib(26,33)
1 SameBib(26,34)
0.5 SameBib(26,35)
1 SameBib(26,36)
0.5 SameBib(26,37)
1 SameBib(26,38)
0.348485 SameBib(26,39)
0.458333 SameBib(26,40)
0.5 SameBib(26,41)
1 SameBib(26,42)
0.326087 SameBib(26,43)
1 SameBib(26,44)
0.375 SameBib(26,45)
0.5 SameBib(26,46)
8.74283e-38 SameBib(26,47)
5.59697e-39 SameBib(26,48)
1 SameBib(26,49)
0.333333 SameBib(26,50)
1 SameBib(26,51)
0.99996 SameBib(26,52)
1 SameBib(26,53)
0.714286 SameBib(26,54)
0.5 SameBib(26,55)
0 SameBib(26,56)
0.5 SameBib(26,57)
0.5 SameBib(26,58)
1 SameBib(26,59)
1 SameBib(26,60)
0.6 SameBib(26,61)
0.65 SameBib(26,62)
0.375 SameBib(26,63)
1 SameBib(26,64)
1 SameBib(26,65)
0.522727 SameBib(26,66)
1 SameBib(26,67)
1.05441e-72 SameBib(26,68)
0.42623 SameBib(26,69)
1 SameBib(26,70)
1 SameBib(26,71)
1 SameBib(26,72)
8.46829e-45 SameBib(26,73)
1 SameBib(26,74)
1 SameBib(26,75)
1 SameBib(26,76)
0.5 SameBib(26,77)
2.24782e-42 SameBib(26,78)
0.375 SameBib(26,79)
1 SameBib(26,80)
0 SameBib(26,81)
0.5 SameBib(26,82)
1 SameBib(26,83)
0.433333 SameBib(26,84)
0.333333 SameBib(26,85)
0.5 SameBib(26,86)
0.333333 SameBib(26,87)
1 SameBib(26,88)
1 SameBib(26,89)
0.333333 SameBib(26,90)
1 SameBib(26,91)
0.285714 SameBib(26,92)
1 SameBib(26,93)
0 SameBib(26,94)
1 SameBib(26,95)
1 SameBib(26,96)
0.5 SameBib(26,97)
0.416667 SameBib(26,98)
0 SameBib(27,0)
4.48428e-22 SameBib(27,1)
1.0736e-12 SameBib(27,2)
0 SameBib(27,3)
3.50224e-40 SameBib(27,4)
5.31377e-46 SameBib(27,5)
1.90356e-22 SameBib(27,6)
1 SameBib(27,7)
3.13957e-48 SameBib(27,8)
1 SameBib(27,9)
1 SameBib(27,10)
0 SameBib(27,11)
1 SameBib(27,12)
0 SameBib(27,13)
7.50245e-09 SameBib(27,14)
1 SameBib(27,15)
1 SameBib(27,16)
1 SameBib(27,17)
1 SameBib(27,18)
1 SameBib(27,19)
1 SameBib(27,20)
0 SameBib(27,21)
0 SameBib(27,22)
0 SameBib(27,23)
1 SameBib(27,24)
0 SameBib(27,25)
1 SameBib(27,26)
1.43565e-56 SameBib(27,27)
2.10924e-45 SameBib(27,28)
0 SameBib(27,29)
0 SameBib(27,30)
4.99899e-28 SameBib(27,31)
2.57851e-26 SameBib(27,32)
1.85754e-50 SameBib(27,33)
4.58515e-19 SameBib(27,34)
1.68868e-17 SameBib(27,35)
1 SameBib(27,36)
1 SameBib(27,37)
1 SameBib(27,38)
0 SameBib(27,39)
0.5 SameBib(27,40)
1.24986e-68 SameBib(27,41)
1 SameBib(27,42)
4.97262e-17 SameBib(27,43)
0 SameBib(27,44)
0 SameBib(27,45)
1 SameBib(27,46)
1 SameBib(27,47)
0 SameBib(27,48)
1 SameBib(27,49)
0 SameBib(27,50)
1 SameBib(27,51)
0 SameBib(27,52)
1.14668e-22 SameBib(27,53)
2.65433e-14 SameBib(27,54)
1 SameBib(27,55)
0 SameBib(27,56)
1.02034e-31 SameBib(27,57)
1 SameBib(27,58)
1 SameBib(27,59)
0 SameBib(27,60)
1 SameBib(27,61)
0 SameBib(27,62)
6.59814e-58 SameBib(27,63)
3.42287e-35 SameBib(27,64)
0 SameBib(27,65)
3.77566e-42 SameBib(27,66)
1 SameBib(27,67)
2.78507e-40 SameBib(27,68)
0.580752 SameBib(27,69)
0 SameBib(27,70)
1.578e-10 SameBib(27,71)
0 SameBib(27,72)
1 SameBib(27,73)
1.51907e-07 SameBib(27,74)
1.44712e-32 SameBib(27,75)
1 SameBib(27,76)
1.80178e-15 SameBib(27,77)
2.10662e-38 SameBib(27,78)
2.02501e-18 SameBib(27,79)
1 SameBib(27,80)
1 SameBib(27,81)
1 SameBib(27,82)
0 SameBib(27,83)
0 SameBib(27,84)
0 SameBib(27,85)
1 SameBib(27,86)
0 SameBib(27,87)
0 SameBib(27,88)
1 SameBib(27,89)
8.10824e-07 SameBib(27,90)
5.02259e-17 SameBib(27,91)
5.65286e-33 SameBib(27,92)
0 SameBib(27,93)
1.36528e-16 SameBib(27,94)
1 SameBib(27,95)
0 SameBib(27,96)
0 SameBib(27,97)
9.12342e-23 SameBib(27,98)
1.06916e-22 SameBib(28,0)
0 SameBib(28,1)
0 SameBib(28,2)
9.96336e-46 SameBib(28,3)
3.67795e-06 SameBib(28,4)
1 SameBib(28,5)
1 SameBib(28,6)
0 SameBib(28,7)
2.68169e-54 SameBib(28,8)
0 SameBib(28,9)
0 SameBib(28,10)
6.18869e-32 SameBib(28,11)
1 SameBib(28,12)
9.1703e-19 SameBib(28,13)
1.22307e-16 SameBib(28,14)
1 SameBib(28,15)
0.333333 SameBib(28,16)
7.91353e-42 SameBib(28,17)
1 SameBib(28,18)
0 SameBib(28,19)
1 SameBib(28,20)
0 SameBib(28,21)
0.333333 SameBib(28,22)
1 SameBib(28,23)
0 SameBib(28,24)
1 SameBib(28,25)
1.30899e-50 SameBib(28,26)
0 SameBib(28,27)
1 SameBib(28,28)
0 SameBib(28,29)
1 SameBib(28,30)
1 SameBib(28,31)
1 SameBib(28,32)
1 SameBib(28,33)
1.00944e-81 SameBib(28,34)
0 SameBib(28,35)
8.99807e-53 SameBib(28,36)
1 SameBib(28,37)
1 SameBib(28,38)
0.0198415 SameBib(28,39)
1 SameBib(28,40)
7.25708e-82 SameBib(28,41)
4.44465e-20 SameBib(28,42)
2.04214e-84 SameBib(28,43)
1 SameBib(28,44)
1 SameBib(28,45)
1.1462e-54 SameBib(28,46)
0 SameBib(28,47)
0 SameBib(28,48)
0 SameBib(28,49)
1 SameBib(28,50)
1 SameBib(28,51)
2.54713e-29 SameBib(28,52)
6.23813e-08 SameBib(28,53)
1 SameBib(28,54)
1 SameBib(28,55)
1 SameBib(28,56)
1 SameBib(28,57)
2.1611e-66 SameBib(28,58)
1 SameBib(28,59)
1 SameBib(28,60)
1 SameBib(28,61)
0 SameBib(28,62)
0 SameBib(28,63)
5.01534e-37 SameBib(28,64)
0 SameBib(28,65)
1 SameBib(28,66)
0 SameBib(28,67)
2.24695e-32 SameBib(28,68)
0 SameBib(28,69)
1 SameBib(28,70)
1 SameBib(28,71)
1 SameBib(28,72)
0 SameBib(28,73)
0 SameBib(28,74)
0 SameBib(28,75)
1 SameBib(28,76)
0 SameBib(28,77)
4.69101e-37 SameBib(28,78)
0 SameBib(28,79)
0.965751 SameBib(28,80)
8.14621e-30 SameBib(28,81)
4.70843e-37 SameBib(28,82)
0 SameBib(28,83)
1.33495e-24 SameBib(28,84)
1 SameBib(28,85)
1 SameBib(28,86)
1.30454e-10 SameBib(28,87)
0 SameBib(28,88)
0 SameBib(28,89)
1 SameBib(28,90)
0 SameBib(28,91)
1.61783e-24 SameBib(28,92)
1.08565e-55 SameBib(28,93)
2.93589e-53 SameBib(28,94)
0 SameBib(28,95)
1 SameBib(28,96)
1.20424e-10 SameBib(28,97)
1 SameBib(28,98)
1.02046e-40 SameBib(29,0)
0.750202 SameBib(29,1)
0 SameBib(29,2)
0 SameBib(29,3)
0 SameBib(29,4)
1 SameBib(29,5)
1 SameBib(29,6)
4.2191e-38 SameBib(29,7)
1.4797e-51 SameBib(29,8)
0 SameBib(29,9)
1 SameBib(29,10)
1 SameBib(29,11)
1.29086e-33 SameBib(29,12)
1 SameBib(29,13)
0.212672 SameBib(29,14)
1 SameBib(29,15)
0 SameBib(29,16)
1 SameBib(29,17)
1 SameBib(29,18)
1 SameBib(29,19)
0 SameBib(29,20)
1 SameBib(29,21)
1 SameBib(29,22)
0 SameBib(29,23)
1 SameBib(29,24)
1.87244e-10 SameBib(29,25)
0 SameBib(29,26)
1 SameBib(29,27)
0 SameBib(29,28)
0 SameBib(29,29)
4.96735e-47 SameBib(29,30)
1.11818e-20 SameBib(29,31)
7.43077e-15 SameBib(29,32)
1.95278e-50 SameBib(29,33)
1 SameBib(29,34)
1 SameBib(29,35)
4.7038e-69 SameBib(29,36)
0 SameBib(29,37)
0 SameBib(29,38)
0 SameBib(29,39)
1 SameBib(29,40)
2.88029e-48 SameBib(29,41)
1 SameBib(29,42)
1 SameBib(29,43)
5.83542e-17 SameBib(29,44)
0 SameBib(29,45)
1 SameBib(29,46)
1 SameBib(29,47)
1 SameBib(29,48)
1 SameBib(29,49)
1 SameBib(29,50)
8.4579e-28 SameBib(29,51)
5.89608e-21 SameBib(29,52)
1 SameBib(29,53)
0.90025 SameBib(29,54)
8.87932e-22 SameBib(29,55)
1 SameBib(29,56)
6.78441e-25 SameBib(29,57)
0 SameBib(29,58)
1 SameBib(29,59)
1 SameBib(29,60)
0 SameBib(29,61)
1.27715e-25 SameBib(29,62)
0 SameBib(29,63)
6.46469e-29 SameBib(29,64)
1 SameBib(29,65)
4.81156e-12 SameBib(29,66)
0 SameBib(29,67)
7.31743e-40 SameBib(29,68)
0.5 SameBib(29,69)
3.52368e-50 SameBib(29,70)
1 SameBib(29,71)
1 SameBib(29,72)
0 SameBib(29,73)
0.5 SameBib(29,74)
1 SameBib(29,75)
1 SameBib(29,76)
1 SameBib(29,77)
0 SameBib(29,78)
0 SameBib(29,79)
7.58772e-18 SameBib(29,80)
0.499999 SameBib(29,81)
2.39615e-53 SameBib(29,82)
0 SameBib(29,83)
0 SameBib(29,84)
1.63365e-39 SameBib(29,85)
2.2447e-42 SameBib(29,86)
1 SameBib(29,87)
1 SameBib(29,88)
1 SameBib(29,89)
1 SameBib(29,90)
2.02838e-10 SameBib(29,91)
1 SameBib(29,92)
0 SameBib(29,93)
1 SameBib(29,94)
0 SameBib(29,95)
1 SameBib(29,96)
1 SameBib(29,97)
1 SameBib(29,98)
1 SameBib(30,0)
4.13488e-23 SameBib(30,1)
0.5 SameBib(30,2)
0.458333 SameBib(30,3)
9.21156e-13 SameBib(30,4)
0.303571 SameBib(30,5)
0.75 SameBib(30,6)
0.55 SameBib(30,7)
2.26603e-65 SameBib(30,8)
1 SameBib(30,9)
1 SameBib(30,10)
7.96158e-25 SameBib(30,11)
0.411765 SameBib(30,12)
1 SameBib(30,13)
0.321429 SameBib(30,14)
1 SameBib(30,15)
0.25 SameBib(30,16)
1 SameBib(30,17)
0.394231 SameBib(30,18)
0.166667 SameBib(30,19)
3.56062e-58 SameBib(30,20)
1 SameBib(30,21)
0.25 SameBib(30,22)
0.666667 SameBib(30,23)
6.81262e-15 SameBib(30,24)
0.269231 SameBib(30,25)
0.25 SameBib(30,26)
0.5 SameBib(30,27)
1 SameBib(30,28)
1 SameBib(30,29)
0.3125 SameBib(30,30)
1 SameBib(30,31)
0.25 SameBib(30,32)
0.321429 SameBib(30,33)
1 SameBib(30,34)
1 SameBib(30,35)
1 SameBib(30,36)
0 SameBib(30,37)
1.67358e-29 SameBib(30,38)
1 SameBib(30,39)
0.395833 SameBib(30,40)
0.40625 SameBib(30,41)
0.5 SameBib(30,42)
0.434783 SameBib(30,43)
1 SameBib(30,44)
0.4375 SameBib(30,45)
4.03403e-56 SameBib(30,46)
1 SameBib(30,47)
1 SameBib(30,48)
1 SameBib(30,49)
1 SameBib(30,50)
0.25 SameBib(30,51)
0.4 SameBib(30,52)
0.416667 SameBib(30,53)
1 SameBib(30,54)
2.99112e-37 SameBib(30,55)
0.625 SameBib(30,56)
1 SameBib(30,57)
0.666667 SameBib(30,58)
1 SameBib(30,59)
0.375 SameBib(30,60)
1 SameBib(30,61)
1 SameBib(30,62)
1 SameBib(30,63)
1 SameBib(30,64)
0.625 SameBib(30,65)
0.431818 SameBib(30,66)
1 SameBib(30,67)
0.5 SameBib(30,68)
0.438525 SameBib(30,69)
0.666667 SameBib(30,70)
0.5 SameBib(30,71)
1 SameBib(30,72)
1 SameBib(30,73)
0.706588 SameBib(30,74)
1 SameBib(30,75)
1 SameBib(30,76)
1 SameBib(30,77)
1 SameBib(30,78)
0.375 SameBib(30,79)
1 SameBib(30,80)
0.75 SameBib(30,81)
0.5 SameBib(30,82)
1 SameBib(30,83)
1.76323e-84 SameBib(30,84)
1 SameBib(30,85)
0 SameBib(30,86)
2.62506e-60 SameBib(30,87)
1 SameBib(30,88)
0.336957 SameBib(30,89)
0.25 SameBib(30,90)
2.0154e-39 SameBib(30,91)
1 SameBib(30,92)
1 SameBib(30,93)
1 SameBib(30,94)
0.416009 SameBib(30,95)
1 SameBib(30,96)
1.05958e-12 SameBib(30,97)
0.416667 SameBib(30,98)
3.03617e-44 SameBib(31,0)
0.999986 SameBib(31,1)
0 SameBib(31,2)
1 SameBib(31,3)
2.01512e-08 SameBib(31,4)
1 SameBib(31,5)
8.11084e-67 SameBib(31,6)
1 SameBib(31,7)
8.44617e-58 SameBib(31,8)
0 SameBib(31,9)
2.44593e-52 SameBib(31,10)
0 SameBib(31,11)
1 SameBib(31,12)
0.999862 SameBib(31,13)
0 SameBib(31,14)
0 SameBib(31,15)
1 SameBib(31,16)
0 SameBib(31,17)
0 SameBib(31,18)
3.70259e-55 SameBib(31,19)
1 SameBib(31,20)
0 SameBib(31,21)
1 SameBib(31,22)
4.02902e-49 SameBib(31,23)
0.675095 SameBib(31,24)
0 SameBib(31,25)
0 SameBib(31,26)
1 SameBib(31,27)
4.7191e-56 SameBib(31,28)
2.37359e-30 SameBib(31,29)
0 SameBib(31,30)
1.87134e-27 SameBib(31,31)
7.85933e-20 SameBib(31,32)
5.42087e-40 SameBib(31,33)
0 SameBib(31,34)
4.84144e-26 SameBib(31,35)
1 SameBib(31,36)
0 SameBib(31,37)
0 SameBib(31,38)
0 SameBib(31,39)
0.647941 SameBib(31,40)
1.28124e-39 SameBib(31,41)
1 SameBib(31,42)
0 SameBib(31,43)
0.0210413 SameBib(31,44)
5.03962e-35 SameBib(31,45)
6.27466e-67 SameBib(31,46)
5.71356e-41 SameBib(31,47)
7.16678e-23 SameBib(31,48)
8.27355e-36 SameBib(31,49)
4.86832e-16 SameBib(31,50)
4.62817e-33 SameBib(31,51)
1 SameBib(31,52)
2.26966e-10 SameBib(31,53)
2.59322e-05 SameBib(31,54)
7.04405e-33 SameBib(31,55)
6.08791e-19 SameBib(31,56)
2.4341e-32 SameBib(31,57)
1 SameBib(31,58)
7.54707e-43 SameBib(31,59)
1 SameBib(31,60)
1 SameBib(31,61)
1 SameBib(31,62)
1 SameBib(31,63)
0 SameBib(31,64)
1.80569e-63 SameBib(31,65)
5.29378e-18 SameBib(31,66)
1 SameBib(31,67)
1 SameBib(31,68)
0 SameBib(31,69)
1 SameBib(31,70)
1 SameBib(31,71)
1 SameBib(31,72)
0 SameBib(31,73)
0 SameBib(31,74)
0 SameBib(31,75)
1 SameBib(31,76)
0 SameBib(31,77)
0 SameBib(31,78)
0.499996 SameBib(31,79)
1.46249e-31 SameBib(31,80)
1.53452e-16 SameBib(31,81)
8.1922e-45 SameBib(31,82)
0 SameBib(31,83)
5.30748e-19 SameBib(31,84)
0 SameBib(31,85)
2.03175e-24 SameBib(31,86)
1 SameBib(31,87)
2.24929e-66 SameBib(31,88)
0.813057 SameBib(31,89)
9.00585e-12 SameBib(31,90)
1 SameBib(31,91)
2.86017e-39 SameBib(31,92)
0 SameBib(31,93)
1 SameBib(31,94)
1 SameBib(31,95)
1.14372e-21 SameBib(31,96)
0 SameBib(31,97)
0 SameBib(31,98)
1 SameBib(32,0)
0.878681 SameBib(32,1)
2.60792e-20 SameBib(32,2)
1 SameBib(32,3)
0 SameBib(32,4)
1 SameBib(32,5)
0 SameBib(32,6)
3.75159e-55 SameBib(32,7)
0 SameBib(32,8)
0 SameBib(32,9)
2.76153e-68 SameBib(32,10)
8.18865e-16 SameBib(32,11)
1 SameBib(32,12)
1 SameBib(32,13)
0.999999 SameBib(32,14)
1 SameBib(32,15)
1 SameBib(32,16)
0 SameBib(32,17)
7.49747e-05 SameBib(32,18)
1 SameBib(32,19)
1 SameBib(32,20)
3.53985e-48 SameBib(32,21)
0 SameBib(32,22)
1 SameBib(32,23)
1 SameBib(32,24)
0 SameBib(32,25)
0 SameBib(32,26)
1 SameBib(32,27)
0 SameBib(32,28)
0 SameBib(32,29)
6.429e-39 SameBib(32,30)
0 SameBib(32,31)
0 SameBib(32,32)
0 SameBib(32,33)
2.03774e-51 SameBib(32,34)
0 SameBib(32,35)
7.5622e-23 SameBib(32,36)
0 SameBib(32,37)
1 SameBib(32,38)
6.64554e-17 SameBib(32,39)
0.333333 SameBib(32,40)
0 SameBib(32,41)
1 SameBib(32,42)
1 SameBib(32,43)
8.38003e-10 SameBib(32,44)
2.48158e-24 SameBib(32,45)
1 SameBib(32,46)
5.53583e-39 SameBib(32,47)
1 SameBib(32,48)
1 SameBib(32,49)
6.10027e-25 SameBib(32,50)
0 SameBib(32,51)
1.14425e-34 SameBib(32,52)
0.999981 SameBib(32,53)
0 SameBib(32,54)
1 SameBib(32,55)
6.31371e-32 SameBib(32,56)
1.41453e-15 SameBib(32,57)
9.0632e-79 SameBib(32,58)
0 SameBib(32,59)
1.61528e-34 SameBib(32,60)
1 SameBib(32,61)
1 SameBib(32,62)
6.59821e-58 SameBib(32,63)
6.00037e-29 SameBib(32,64)
0 SameBib(32,65)
1 SameBib(32,66)
1 SameBib(32,67)
1 SameBib(32,68)
1 SameBib(32,69)
0 SameBib(32,70)
1 SameBib(32,71)
3.28101e-21 SameBib(32,72)
1.4254e-45 SameBib(32,73)
0 SameBib(32,74)
5.44046e-53 SameBib(32,75)
1 SameBib(32,76)
1 SameBib(32,77)
1 SameBib(32,78)
1 SameBib(32,79)
1 SameBib(32,80)
0.999744 SameBib(32,81)
0 SameBib(32,82)
6.7692e-28 SameBib(32,83)
0 SameBib(32,84)
1 SameBib(32,85)
1 SameBib(32,86)
1 SameBib(32,87)
2.13566e-15 SameBib(32,88)
0.0787103 SameBib(32,89)
1 SameBib(32,90)
6.95141e-24 SameBib(32,91)
1 SameBib(32,92)
0.5 SameBib(32,93)
1 SameBib(32,94)
0.03842 SameBib(32,95)
0 SameBib(32,96)
2.17122e-11 SameBib(32,97)
0 SameBib(32,98)
1 SameBib(33,0)
5.03497e-18 SameBib(33,1)
0 SameBib(33,2)
4.40553e-63 SameBib(33,3)
3.29268e-20 SameBib(33,4)
0 SameBib(33,5)
2.1235e-36 SameBib(33,6)
0 SameBib(33,7)
1 SameBib(33,8)
0 SameBib(33,9)
1 SameBib(33,10)
7.63485e-32 SameBib(33,11)
6.2594e-48 SameBib(33,12)
1 SameBib(33,13)
1.72737e-05 SameBib(33,14)
1.16603e-13 SameBib(33,15)
0.999989 SameBib(33,16)
1.656e-30 SameBib(33,17)
1.26614e-19 SameBib(33,18)
0 SameBib(33,19)
0 SameBib(33,20)
1.38415e-38 SameBib(33,21)
0.13618 SameBib(33,22)
1.15278e-55 SameBib(33,23)
1.56991e-12 SameBib(33,24)
9.8743e-58 SameBib(33,25)
1 SameBib(33,26)
1 SameBib(33,27)
1.25356e-41 SameBib(33,28)
2.33584e-69 SameBib(33,29)
1 SameBib(33,30)
1 SameBib(33,31)
4.52287e-32 SameBib(33,32)
3.71881e-40 SameBib(33,33)
2.00883e-30 SameBib(33,34)
1 SameBib(33,35)
1.45185e-41 SameBib(33,36)
0.495582 SameBib(33,37)
1.97435e-15 SameBib(33,38)
0.999671 SameBib(33,39)
1 SameBib(33,40)
1 SameBib(33,41)
6.23262e-27 SameBib(33,42)
0 SameBib(33,43)
0 SameBib(33,44)
1 SameBib(33,45)
1.71228e-92 SameBib(33,46)
0 SameBib(33,47)
4.14417e-20 SameBib(33,48)
0 SameBib(33,49)
1.56874e-62 SameBib(33,50)
1 SameBib(33,51)
1 SameBib(33,52)
1 SameBib(33,53)
0.5 SameBib(33,54)
0 SameBib(33,55)
1 SameBib(33,56)
0 SameBib(33,57)
0 SameBib(33,58)
2.49054e-37 SameBib(33,59)
1 SameBib(33,60)
1 SameBib(33,61)
1.10457e-23 SameBib(33,62)
1 SameBib(33,63)
0 SameBib(33,64)
4.9001e-50 SameBib(33,65)
1.51193e-18 SameBib(33,66)
2.63741e-27 SameBib(33,67)
1 SameBib(33,68)
0.99997 SameBib(33,69)
0 SameBib(33,70)
